Dsc	Family ID	Aalpina	Ahalleri	Alyrata	Athaliana	Cpapaya
AT4G11820	OG0009631	1	1	1	1	1
AT2G32290	OG0009632	1	2	1	1	0
AT5G41860	OG0009633	1	1	1	1	1
AT4G10650	OG0009634	1	1	1	1	1
AT5G42050	OG0009635	1	1	1	1	1
AT4G17220	OG0009636	1	1	1	1	1
AT5G40470	OG0009637	1	1	1	1	1
AT4G10380	OG0009638	1	1	1	1	1
AT2G27290	OG0009639	1	1	1	1	1
AT5G44740	OG0009640	1	1	1	1	1
AT2G31410	OG0009641	1	1	1	1	1
AT4G02440	OG0009642	1	1	1	1	1
AT4G02725	OG0009643	1	1	1	1	1
AT2G26270	OG0009644	1	1	0	1	2
AT4G03030	OG0009645	1	1	1	1	1
AT5G47380	OG0009646	1	1	1	1	1
AT2G27920	OG0009647	1	0	1	1	2
AT4G03410	OG0009648	1	1	1	1	1
AT2G25740	OG0009649	1	1	1	1	1
AT2G23460	OG0009650	1	1	1	1	1
AT2G22420	OG0009651	1	1	1	1	1
AT5G44790	OG0009652	1	1	1	1	1
AT2G31500	OG0009653	1	1	1	1	1
AT5G40440	OG0009654	1	1	1	1	1
AT2G26350	OG0009655	1	1	1	1	1
AT5G41480	OG0009656	1	1	1	1	1
AT4G02390	OG0009657	1	1	1	1	1
AT5G48370	OG0009658	1	1	1	1	1
AT2G15240	OG0009659	1	1	1	1	1
AT2G28000	OG0009660	1	1	1	1	1
AT2G28410	OG0009661	1	1	1	1	1
AT5G46630	OG0009662	1	1	1	1	1
AT2G23380	OG0009663	1	1	1	1	1
AT5G42470	OG0009664	1	1	1	1	1
AT4G10840	OG0009665	1	1	1	1	1
AT5G45780	OG0009666	1	1	1	1	1
AT4G09140	OG0009667	1	1	1	1	1
AT4G03100	OG0009668	1	1	1	1	1
AT2G24610	OG0009669	1	1	1	1	1
AT2G24970	OG0009670	1	1	1	1	1
AT5G43820	OG0009671	1	1	1	1	1
AT5G38520	OG0009672	1	1	1	1	1
AT1G65280	OG0009673	1	1	1	1	1
AT2G04780	OG0009674	1	1	1	1	1
AT5G46570	OG0009675	1	1	2	1	0
AT2G28780	OG0009676	1	1	1	1	1
AT2G27950	OG0009677	1	1	1	1	1
AT4G09650	OG0009678	1	1	1	1	1
AT2G26180	OG0009679	1	1	1	1	1
AT2G33740	OG0009680	1	1	1	1	1
AT4G01040	OG0009681	1	1	1	1	1
AT2G26990	OG0009682	1	1	1	1	1
AT5G40030	OG0009683	1	1	1	1	1
AT2G30940	OG0009684	1	1	1	1	1
AT4G10630	OG0009685	1	1	1	1	1
AT2G28080	OG0009686	1	0	1	1	2
AT4G00840	OG0009687	1	1	1	1	1
AT2G32090	OG0009688	1	1	1	1	1
AT1G11600	OG0009689	1	1	1	1	1
AT5G43310	OG0009690	1	1	1	1	1
AT2G24940	OG0009691	1	1	1	1	1
AT3G45540	OG0009692	1	1	2	1	0
AT2G33690	OG0009693	1	0	1	1	2
AT2G31870	OG0009694	1	1	1	1	1
AT4G01720	OG0009695	1	1	1	1	1
AT2G25680	OG0009696	1	1	1	1	1
AT2G28840	OG0009697	1	1	1	1	1
AT5G38160	OG0009698	1	1	1	2	0
AT2G23640	OG0009699	1	1	1	1	1
AT2G26340	OG0009700	1	1	1	1	1
AT5G44520	OG0009701	1	1	1	1	1
AT2G33540	OG0009702	1	1	1	1	1
AT5G42750	OG0009703	1	1	1	1	1
AT5G40690	OG0009704	1	1	1	1	1
AT5G47010	OG0009705	1	1	1	1	1
AT4G00570	OG0009706	1	1	1	1	1
AT4G08810	OG0009707	1	1	1	1	1
AT2G23890	OG0009708	1	1	1	1	1
AT4G00231	OG0009709	1	1	1	1	1
AT5G40950	OG0009710	1	1	1	1	1
AT4G02460	OG0009711	1	1	1	1	1
AT2G26330	OG0009712	2	1	1	1	0
AT5G41850	OG0009713	1	1	1	1	1
AT4G10050	OG0009714	1	1	1	1	1
AT5G43680	OG0009715	1	1	1	1	1
AT5G38460	OG0009716	1	1	1	1	1
AT2G26600	OG0009717	1	1	1	1	1
AT5G41210	OG0009718	1	1	1	1	1
AT2G26250	OG0009719	1	1	1	1	1
AT4G08250	OG0009720	1	1	1	1	1
AT5G48910	OG0009721	1	1	1	1	1
AT2G31240	OG0009722	1	1	1	1	1
AT2G26700	OG0009723	1	1	1	1	1
AT2G21340	OG0009724	1	1	1	1	1
AT4G02260	OG0009725	1	1	1	1	1
AT2G22250	OG0009726	1	1	1	1	1
AT5G40510	OG0009727	1	1	1	1	1
AT2G32000	OG0009728	1	1	1	1	1
AT4G08290	OG0009729	1	1	1	1	1
AT2G22560	OG0009730	1	1	1	1	1
AT2G25730	OG0009731	1	1	1	1	1
AT5G45360	OG0009732	1	1	1	1	1
AT4G11060	OG0009733	1	1	1	1	1
AT2G31880	OG0009734	1	1	1	1	1
AT2G32235	OG0009735	1	0	1	1	2
AT5G40370	OG0009736	1	1	1	1	1
AT2G27230	OG0009737	1	1	1	1	1
AT4G03210	OG0009738	1	1	1	1	1
AT4G03110	OG0009739	1	1	1	1	1
AT4G01650	OG0009740	1	1	1	1	1
AT4G00950	OG0009741	1	1	1	1	1
AT2G24820	OG0009742	1	1	1	1	1
AT5G48740	OG0009743	1	1	1	1	1
AT5G43710	OG0009744	1	1	1	1	1
AT4G04885	OG0009745	1	1	1	1	1
AT2G28790	OG0009746	1	1	1	1	1
AT4G17150	OG0009747	1	1	1	1	1
AT5G46850	OG0009748	1	1	1	1	1
AT4G24210	OG0009749	1	1	1	1	1
AT3G43930	OG0009750	1	2	1	1	0
AT2G31035	OG0009751	1	1	2	1	0
AT2G25570	OG0009752	1	1	1	1	1
AT2G22370	OG0009753	1	1	1	1	1
AT4G01450	OG0009754	2	1	1	1	0
AT5G41410	OG0009755	1	1	1	1	1
AT2G25800	OG0009756	1	1	1	1	1
AT5G39900	OG0009757	1	1	1	1	1
AT4G09350	OG0009758	1	1	1	1	1
AT2G31190	OG0009759	1	1	1	1	1
AT1G03370	OG0009760	1	1	1	1	1
AT5G44170	OG0009761	1	1	1	1	1
AT4G03960	OG0009762	1	1	1	1	1
AT2G22610	OG0009763	1	1	1	1	1
AT2G31810	OG0009764	1	1	1	1	1
AT2G27190	OG0009765	1	1	2	1	0
AT5G43100	OG0009766	1	1	1	1	1
AT2G27430	OG0009767	1	1	1	1	1
AT5G47500	OG0009768	1	1	1	1	1
AT5G43430	OG0009769	1	1	1	1	1
AT4G00026	OG0009770	1	1	1	1	1
AT4G12510	OG0009771	1	0	2	2	0
AT2G26460	OG0009772	1	1	1	1	1
AT5G36920	OG0009773	1	1	1	2	0
AT2G31530	OG0009774	1	1	1	1	1
AT4G09020	OG0009775	1	1	1	1	1
AT5G42620	OG0009776	1	1	1	1	1
AT2G22460	OG0009777	1	1	1	1	1
AT2G27980	OG0009778	1	1	1	1	1
AT2G24120	OG0009779	1	1	1	1	1
AT2G25620	OG0009780	1	1	1	1	1
AALP_AA6G299300	OG0009781	1	0	4	0	0
AT4G08555	OG0009782	2	1	1	1	0
AT1G68100	OG0009783	1	1	1	1	1
AT5G46400	OG0009784	1	1	1	1	1
AT4G02405	OG0009785	1	1	1	1	1
AT2G21960	OG0009786	1	1	1	1	1
AT5G44565	OG0009787	1	1	2	1	0
AT5G42120	OG0009788	1	1	1	1	1
AT4G01560	OG0009789	1	1	1	1	1
AT4G14540	OG0009790	1	0	1	1	2
AT5G46770	OG0009791	1	1	1	1	1
AT5G45600	OG0009792	1	1	1	1	1
AT5G46700	OG0009793	1	1	1	1	1
AT4G02350	OG0009794	1	1	1	1	1
AT4G02980	OG0009795	1	1	1	1	1
AT2G29090	OG0009796	1	1	1	1	1
AT5G43920	OG0009797	1	1	1	1	1
AT5G44440	OG0009798	1	1	2	1	0
AT5G42610	OG0009799	1	1	1	1	1
AT2G32360	OG0009800	1	1	2	1	0
AT4G08960	OG0009801	1	1	1	1	1
AT5G42390	OG0009802	1	1	1	1	1
AT3G44050	OG0009803	1	1	1	1	1
AT1G68080	OG0009804	1	1	1	1	1
AT2G25625	OG0009805	1	1	1	1	1
AT1G64660	OG0009806	1	1	1	1	1
AT5G43180	OG0009807	1	1	1	1	1
AT5G48470	OG0009808	1	1	1	1	1
AT5G46280	OG0009809	1	1	1	1	1
AT2G25790	OG0009810	1	1	1	1	1
AT2G33760	OG0009811	1	1	1	1	1
AT5G48310	OG0009812	1	1	1	1	1
AT5G47790	OG0009813	1	1	1	1	1
AT4G12240	OG0009814	1	1	1	1	1
AT1G48175	OG0009815	2	1	1	1	0
AT4G02070	OG0009816	1	1	1	1	1
AT2G25110	OG0009817	1	1	1	1	1
AT5G44585	OG0009818	1	2	1	1	0
AT4G02040	OG0009819	1	1	1	1	1
AT2G29050	OG0009820	1	1	1	1	1
AT2G23810	OG0009821	1	1	1	1	1
AT4G17260	OG0009822	1	1	1	1	1
AT2G26590	OG0009823	1	1	1	1	1
AT5G41960	OG0009824	1	1	1	1	1
AT4G03320	OG0009825	1	1	1	1	1
AT4G06599	OG0009826	1	1	1	1	1
AT5G47050	OG0009827	1	1	2	1	0
AT2G25920	OG0009828	1	1	1	1	1
AT5G43280	OG0009829	1	1	1	1	1
AT5G47570	OG0009830	1	1	1	1	1
AT4G01870	OG0009831	1	1	1	1	1
AT2G25605	OG0009832	1	1	1	1	1
AT2G33570	OG0009833	1	1	1	1	1
AT2G21990	OG0009834	1	1	1	1	1
AT4G01900	OG0009835	1	1	1	1	1
AT5G41761	OG0009836	1	1	1	1	1
AT2G23340	OG0009837	2	1	1	1	0
AT2G26730	OG0009838	1	1	1	1	1
AT5G46730	OG0009839	2	1	1	1	0
AT5G43260	OG0009840	1	1	1	1	1
AT2G26890	OG0009841	1	1	1	1	1
AT5G43790	OG0009842	1	1	1	1	1
AT2G26840	OG0009843	1	1	1	1	1
AT4G31010	OG0009844	1	1	1	1	1
AT5G44572	OG0009845	2	0	1	2	0
AT4G08790	OG0009846	1	1	1	1	1
AT4G01050	OG0009847	1	1	1	1	1
AT5G41810	OG0009848	1	1	1	1	1
AT2G22120	OG0009849	1	1	1	1	1
AT2G26170	OG0009850	1	1	1	1	1
AT1G71840	OG0009851	1	1	1	1	1
AT2G25970	OG0009852	1	1	1	1	1
AT4G00120	OG0009853	1	1	1	1	1
AT1G07745	OG0009854	1	1	1	1	1
AT5G42310	OG0009855	1	1	1	1	1
AT5G47660	OG0009856	1	1	1	1	1
AT5G40300	OG0009857	1	1	1	1	1
AT4G02560	OG0009858	1	1	1	1	1
AT2G26530	OG0009859	1	1	1	1	1
AT2G33735	OG0009860	1	1	1	1	1
AT4G09680	OG0009861	1	1	1	1	1
AT5G46910	OG0009862	1	1	1	1	1
AT4G00340	OG0009863	1	1	1	1	1
AT5G27280	OG0009864	1	1	1	1	1
AT5G37680	OG0009865	1	1	1	1	1
AT2G30933	OG0009866	1	1	1	1	1
AT4G11175	OG0009867	1	1	1	1	1
AT5G45380	OG0009868	1	1	1	1	1
AT5G48940	OG0009869	1	1	1	1	1
AT2G28420	OG0009870	1	1	1	1	1
AT5G45980	OG0009871	1	1	1	2	0
AT5G38610	OG0009872	1	1	1	1	1
AT2G26870	OG0009873	1	1	1	1	1
AT4G32040	OG0009874	2	1	1	1	0
AT4G02780	OG0009875	1	1	1	1	1
AT4G08320	OG0009876	1	1	1	1	1
AT5G48870	OG0009877	1	1	1	1	1
AT2G30390	OG0009878	1	1	1	1	1
AT2G26780	OG0009879	1	1	1	1	1
AT5G39830	OG0009880	1	1	1	1	1
AT2G28350	OG0009881	1	1	1	1	1
AT5G43980	OG0009882	1	1	1	1	1
AT5G40610	OG0009883	1	1	1	1	1
AT4G01660	OG0009884	1	1	1	1	1
AT2G04842	OG0009885	1	1	1	1	1
AT4G02530	OG0009886	1	1	1	1	1
AT2G28430	OG0009887	1	1	1	1	1
AT4G03220	OG0009888	1	1	1	1	1
AT4G09820	OG0009889	1	1	1	1	1
AT2G32590	OG0009890	1	1	1	1	1
AT5G48170	OG0009891	1	1	1	1	1
AT3G07750	OG0009892	1	1	1	1	1
AT2G32260	OG0009893	1	2	1	1	0
AT5G42920	OG0009894	1	1	1	1	1
AT4G10750	OG0009895	1	1	1	1	1
AT4G00370	OG0009896	1	1	1	1	1
AT2G04550	OG0009897	1	1	1	1	1
AT4G01395	OG0009898	1	1	1	1	1
AT4G17240	OG0009899	1	1	1	1	1
AT4G08210	OG0009900	1	1	1	1	1
AT2G24580	OG0009901	1	1	1	1	1
AT1G38065	OG0009902	1	1	1	2	0
AT2G23360	OG0009903	1	1	1	1	1
AT2G24430	OG0009904	1	1	1	1	1
AT5G33300	OG0009905	1	1	1	1	1
AT5G42630	OG0009906	1	1	1	1	1
AT4G03620	OG0009907	1	1	1	1	1
AT5G49110	OG0009908	1	1	1	1	1
AT2G24450	OG0009909	1	1	1	1	1
AT5G37690	OG0009910	1	1	1	1	1
AT5G35090	OG0009911	1	1	1	1	1
AT5G47860	OG0009912	1	1	1	1	1
AT2G25950	OG0009913	1	1	1	1	1
AT4G00525	OG0009914	1	1	1	1	1
AT2G26520	OG0009915	1	1	1	1	1
AT2G24490	OG0009916	1	1	1	1	1
AT5G42655	OG0009917	1	1	1	1	1
AT5G42440	OG0009918	1	1	1	1	1
AT5G39840	OG0009919	1	1	1	1	1
AT5G48520	OG0009920	1	1	1	1	1
AT5G45800	OG0009921	1	1	1	1	1
AT2G21280	OG0009922	1	1	1	1	1
AT4G03115	OG0009923	1	1	1	1	1
AT4G11600	OG0009924	1	1	1	1	1
AT5G37710	OG0009925	1	1	1	1	1
AT5G22370	OG0009926	1	1	1	1	1
AT5G42680	OG0009927	1	1	1	1	1
AT4G10760	OG0009928	1	1	1	1	1
AT4G01210	OG0009929	1	1	1	1	1
AT4G02790	OG0009930	1	1	1	1	1
AT5G46871	OG0009931	1	1	1	2	0
AT4G01880	OG0009932	1	1	1	1	1
AT5G44450	OG0009933	1	1	1	1	1
AT5G43850	OG0009934	1	1	1	1	1
AT2G25660	OG0009935	1	1	1	1	1
AT5G35220	OG0009936	1	1	1	1	1
AT2G04690	OG0009937	1	1	1	1	1
AT5G45790	OG0009938	1	1	1	1	1
AT5G49050	OG0009939	1	0	2	1	1
AT4G12130	OG0009940	1	1	1	1	1
AT2G04235	OG0009941	1	1	1	1	1
AT5G39040	OG0009942	1	1	1	1	1
AT2G28470	OG0009943	1	1	1	1	1
AT5G42480	OG0009944	1	1	1	1	1
AT5G40210	OG0009945	2	1	1	1	0
AT2G27590	OG0009946	1	1	1	1	1
AT5G40390	OG0009947	1	1	1	1	1
AT4G01630	OG0009948	1	1	1	1	1
AT2G23670	OG0009949	1	1	1	1	1
AT2G21440	OG0009950	1	1	1	1	1
AT4G02940	OG0009951	1	1	1	1	1
AT3G44100	OG0009952	1	2	1	1	0
AT5G47680	OG0009953	1	1	1	1	1
AT2G22300	OG0009954	1	1	1	1	1
AT5G45760	OG0009955	1	1	1	1	1
AT5G38380	OG0009956	1	1	1	1	1
AT2G31990	OG0009957	1	1	1	1	1
AT5G40700	OG0009958	1	2	1	1	0
AT2G33585	OG0009959	1	1	1	1	1
AT2G22540	OG0009960	1	1	1	1	1
AT2G30710	OG0009961	1	1	1	1	1
AT2G22400	OG0009962	1	1	1	1	1
AT4G11660	OG0009963	1	1	1	1	1
AT2G31440	OG0009964	1	1	1	1	1
AT4G03200	OG0009965	1	1	1	1	1
AT5G43670	OG0009966	1	1	1	1	1
AT4G08455	OG0009967	1	1	1	1	1
AT4G12030	OG0009968	1	2	1	1	0
AT2G02560	OG0009969	1	1	1	1	1
AT5G43970	OG0009970	1	1	1	1	1
AT2G21470	OG0009971	1	1	1	1	1
AT5G44230	OG0009972	1	1	1	1	1
AT4G11790	OG0009973	1	1	1	1	1
AT2G28120	OG0009974	1	1	1	1	1
AT2G26360	OG0009975	1	2	1	1	0
AT4G00490	OG0009976	1	1	1	1	1
AT5G11890	OG0009977	2	1	1	1	0
AT4G12230	OG0009978	1	1	1	1	1
AT2G43560	OG0009979	1	1	1	1	1
AT2G24090	OG0009980	1	1	1	1	1
AT5G41760	OG0009981	1	1	1	1	1
AT5G45900	OG0009982	1	1	1	1	1
AT4G20300	OG0009983	2	1	1	1	0
AT4G00080	OG0009984	1	1	1	1	1
AT4G10010	OG0009985	1	1	1	1	1
AT2G28380	OG0009986	1	1	1	1	1
AT5G42660	OG0009987	1	1	1	1	1
AALP_AA6G334300	OG0009988	2	0	3	0	0
AT2G21950	OG0009989	1	1	1	1	1
AT5G44680	OG0009990	1	1	1	1	1
AT4G10950	OG0009991	1	1	1	1	1
AT5G45660	OG0009992	1	1	1	1	1
AT5G48790	OG0009993	1	1	1	1	1
AT4G11980	OG0009994	1	1	1	1	1
AT2G24180	OG0009995	1	1	2	1	0
AT5G46220	OG0009996	1	1	1	1	1
AT4G09890	OG0009997	1	1	1	1	1
AT2G25890	OG0009998	1	1	1	1	1
AT4G01320	OG0009999	1	1	1	1	1
AT2G31890	OG0010000	1	1	1	1	1
AT5G47690	OG0010001	1	1	1	1	1
AT2G28610	OG0010002	1	1	1	1	1
AT4G01730	OG0010003	1	1	1	1	1
AT2G23370	OG0010004	1	1	1	1	1
AT4G02030	OG0010005	1	1	1	1	1
AT5G44080	OG0010006	1	1	1	1	1
AT5G41010	OG0010007	1	1	1	1	1
AT5G42950	OG0010008	1	1	1	1	1
AT2G31970	OG0010009	1	1	1	1	1
AT5G36260	OG0010010	2	1	1	1	0
AT4G09010	OG0010011	1	1	1	1	1
AT5G42130	OG0010012	1	1	1	1	1
AT4G02120	OG0010013	1	1	1	1	1
AT1G64550	OG0010014	1	1	1	1	1
AT4G10300	OG0010015	1	1	1	1	1
AT5G38630	OG0010016	1	1	1	1	1
AT5G41950	OG0010017	1	1	1	1	1
AT5G40660	OG0010018	1	1	1	1	1
AT2G28600	OG0010019	1	1	1	1	1
AT2G14160	OG0010020	1	1	2	1	0
AT2G33610	OG0010021	1	1	1	1	1
AT5G38530	OG0010022	1	1	1	1	1
AT2G31490	OG0010023	1	1	1	1	1
AT2G33640	OG0010024	1	1	1	1	1
AT4G01897	OG0010025	1	1	1	1	1
AT2G32350	OG0010026	1	1	2	1	0
AT5G47730	OG0010027	1	1	1	1	1
AT2G44630	OG0010028	1	0	1	3	0
AT2G04740	OG0010029	1	1	1	1	1
AT2G28390	OG0010030	1	1	1	1	1
AT2G28800	OG0010031	1	1	1	1	1
AT2G04560	OG0010032	1	1	1	1	1
AT2G33550	OG0010033	1	1	1	1	1
AT4G04955	OG0010034	1	1	1	1	1
AT5G48545	OG0010035	1	1	1	1	1
AT4G04180	OG0010036	1	1	1	1	1
AT2G21490	OG0010037	1	1	1	1	1
AT2G33560	OG0010038	1	1	1	1	1
AT2G25810	OG0010039	1	1	1	1	1
AT2G26470	OG0010040	1	1	1	1	1
AT5G25070	OG0010041	1	1	1	1	1
AT5G47040	OG0010042	1	1	1	1	1
AT2G23200	OG0010043	1	2	1	1	0
AT5G46160	OG0010044	1	1	1	1	1
AT5G43270	OG0010045	1	1	1	1	1
AT2G32950	OG0010046	1	1	1	1	1
AT5G44010	OG0010047	1	1	1	1	1
AT5G35180	OG0010048	1	1	1	1	1
AT2G04570	OG0010049	1	1	1	1	1
AT5G39210	OG0010050	1	1	1	1	1
AT5G37670	OG0010051	1	1	1	1	1
AT2G24020	OG0010052	1	1	1	1	1
AT2G30880	OG0010053	1	1	1	1	1
AT4G02010	OG0010054	1	1	1	1	1
AT2G23320	OG0010055	1	1	1	1	1
AT4G04850	OG0010056	1	1	1	1	1
AT2G31740	OG0010057	1	1	1	1	1
AT2G24860	OG0010058	1	1	1	1	1
AT4G08540	OG0010059	1	1	1	1	1
AT2G31920	OG0010060	1	1	1	1	1
AT4G21150	OG0010061	1	1	1	1	1
AT5G41900	OG0010062	1	1	2	1	0
AT3G24150	OG0010063	1	1	1	1	1
AT2G04540	OG0010064	1	1	1	1	1
AT5G41980	OG0010065	1	1	0	1	2
AT5G39220	OG0010066	1	1	1	1	1
AT5G48240	OG0010067	1	1	1	1	1
AT4G01150	OG0010068	1	1	1	1	1
AT2G25460	OG0010069	1	1	1	1	1
AT4G01860	OG0010070	1	1	1	1	1
AT4G02100	OG0010071	1	1	1	1	1
AT5G41380	OG0010072	1	1	1	1	1
AT2G28160	OG0010073	1	1	1	1	1
AT2G25830	OG0010074	1	1	1	1	1
AT5G45680	OG0010075	1	1	1	1	1
AT4G12080	OG0010076	1	1	1	1	1
AT5G47460	OG0010077	1	1	1	1	1
AT4G04745	OG0010078	1	0	2	2	0
AT2G04360	OG0010079	1	1	1	1	1
AT5G42650	OG0010080	1	1	2	1	0
AT5G41040	OG0010081	1	1	1	1	1
AT4G31600	OG0010082	1	1	1	1	1
AT4G38810	OG0010083	1	1	1	1	1
AT4G22670	OG0010084	1	1	1	1	1
AT4G17810	OG0010085	1	1	1	1	1
AT4G39250	OG0010086	1	1	1	1	1
AT4G18520	OG0010087	1	1	1	1	1
AT4G31820	OG0010088	1	1	1	1	1
AT4G32590	OG0010089	1	1	1	1	1
AT4G30810	OG0010090	1	1	1	1	1
AT4G28820	OG0010091	1	1	1	1	1
AT4G23820	OG0010092	1	1	1	1	1
AT4G20190	OG0010093	1	1	1	1	1
AT4G22160	OG0010094	1	1	1	1	1
AT4G21280	OG0010095	2	1	1	1	0
AT4G19985	OG0010096	1	1	1	1	1
AT4G29120	OG0010097	1	1	1	1	1
AT4G32060	OG0010098	1	1	1	1	1
AT4G37790	OG0010099	1	1	1	1	1
AT4G36750	OG0010100	1	1	1	1	1
AT4G24050	OG0010101	1	1	1	1	1
AT4G33440	OG0010102	1	1	1	1	1
AT4G35725	OG0010103	1	1	2	1	0
AT4G32700	OG0010104	1	1	1	1	1
AT4G32770	OG0010105	1	1	1	1	1
AT4G35420	OG0010106	1	1	1	1	1
AT4G26750	OG0010107	1	1	1	1	1
AT4G37280	OG0010108	1	0	1	1	2
AT4G39740	OG0010109	1	1	1	1	1
AT4G24750	OG0010110	1	1	1	1	1
AT4G36050	OG0010111	1	1	1	1	1
AT1G27460	OG0010112	1	1	1	1	1
AT4G32240	OG0010113	4	0	0	1	0
AT4G32570	OG0010114	1	1	1	1	1
AT4G33980	OG0010115	1	1	1	1	1
AT4G36945	OG0010116	1	1	1	1	1
AT4G25600	OG0010117	1	1	1	1	1
AT4G24150	OG0010118	1	1	1	1	1
AT4G23950	OG0010119	1	1	1	1	1
AT1G42960	OG0010120	1	1	1	1	1
AT4G25900	OG0010121	2	1	1	1	0
AT4G33460	OG0010122	1	1	1	1	1
AT4G18810	OG0010123	1	1	1	1	1
AT4G31880	OG0010124	1	1	1	1	1
AT4G34490	OG0010125	1	1	1	1	1
AT4G37030	OG0010126	1	1	1	1	1
AT4G28025	OG0010127	1	1	1	1	1
AT3G18390	OG0010128	1	1	1	1	1
AT4G37470	OG0010129	1	1	1	1	1
AT4G36180	OG0010130	1	1	1	1	1
AT4G27540	OG0010131	1	1	1	1	1
AT4G18770	OG0010132	1	1	1	1	1
AT4G20060	OG0010133	1	1	1	1	1
AT4G25610	OG0010134	1	1	1	1	1
AT4G18240	OG0010135	1	1	1	1	1
AT4G34020	OG0010136	1	1	1	1	1
AT4G34430	OG0010137	1	1	1	1	1
AT4G36390	OG0010138	1	1	1	1	1
AT4G24120	OG0010139	1	1	1	1	1
AT4G31150	OG0010140	1	1	1	1	1
AT4G35550	OG0010141	1	1	1	1	1
AT4G19980	OG0010142	1	1	1	1	1
AT4G26410	OG0010143	1	1	1	1	1
AT1G26290	OG0010144	1	1	1	1	1
AT4G28590	OG0010145	1	1	1	1	1
AT4G35140	OG0010146	1	1	1	1	1
AT4G19170	OG0010147	1	1	1	1	1
AT4G28990	OG0010148	1	1	1	1	1
AT4G36970	OG0010149	1	1	1	1	1
AT4G33945	OG0010150	1	1	1	1	1
AT4G38600	OG0010151	1	1	1	1	1
AT4G36850	OG0010152	1	1	1	1	1
AT4G18550	OG0010153	1	1	1	1	1
AT4G23550	OG0010154	1	1	1	1	1
AT4G32750	OG0010155	1	1	1	1	1
AT4G28020	OG0010156	1	1	1	1	1
AT4G29680	OG0010157	1	1	1	1	1
AT4G39370	OG0010158	1	1	1	1	1
AT4G26555	OG0010159	1	1	1	1	1
AT4G20960	OG0010160	1	1	1	1	1
AT4G39070	OG0010161	1	1	1	1	1
AT4G26900	OG0010162	1	1	1	1	1
AT4G25910	OG0010163	1	1	1	1	1
AT4G35530	OG0010164	1	1	2	1	0
AT4G26180	OG0010165	1	1	1	1	1
AT4G30935	OG0010166	1	1	1	1	1
AT2G40410	OG0010167	1	1	1	1	1
AT4G39810	OG0010168	1	1	1	1	1
AT2G20930	OG0010169	1	1	1	1	1
AT4G17870	OG0010170	1	1	1	1	1
AT4G26000	OG0010171	1	1	1	1	1
AT4G24140	OG0010172	1	1	1	1	1
AT4G32760	OG0010173	1	1	1	1	1
AT4G27870	OG0010174	1	1	1	1	1
AT4G27670	OG0010175	1	1	1	1	1
AT4G18400	OG0010176	1	1	1	1	1
AT4G21300	OG0010177	1	1	1	1	1
AT4G27740	OG0010178	1	1	1	1	1
AT4G34360	OG0010179	1	1	1	1	1
AT4G32820	OG0010180	1	1	1	1	1
AT5G61410	OG0010181	1	1	1	1	1
AT4G20020	OG0010182	1	1	1	1	1
AT4G28530	OG0010183	1	1	1	1	1
AT4G34910	OG0010184	1	0	1	1	2
AT4G33985	OG0010185	1	1	1	1	1
AT4G30310	OG0010186	1	1	1	1	1
AT4G34030	OG0010187	1	1	1	1	1
AT4G39880	OG0010188	1	1	1	1	1
AT4G21470	OG0010189	1	1	1	1	1
AT4G32270	OG0010190	1	1	1	1	1
AT4G24320	OG0010191	1	1	1	1	1
AT4G33030	OG0010192	1	1	1	1	1
AT4G39955	OG0010193	1	1	1	1	1
AT4G31930	OG0010194	1	1	1	1	1
AT4G23940	OG0010195	1	1	1	1	1
AT4G32320	OG0010196	1	1	1	1	1
AT4G31160	OG0010197	1	1	1	1	1
AT4G20930	OG0010198	1	1	1	1	1
ATCG00520	OG0010199	1	1	2	1	0
AT4G39520	OG0010200	1	1	1	1	1
AT4G20880	OG0010201	1	1	1	1	1
AT4G31115	OG0010202	1	1	1	1	1
AT4G20770	OG0010203	1	1	1	1	1
AT4G30610	OG0010204	1	1	1	1	1
AT4G23890	OG0010205	1	1	1	1	1
AT4G32272	OG0010206	1	1	1	1	1
AT4G24240	OG0010207	1	1	1	1	1
AT4G31300	OG0010208	1	1	1	1	1
AT4G23050	OG0010209	1	1	1	1	1
AT4G34560	OG0010210	1	1	1	1	1
AT4G00590	OG0010211	1	1	1	1	1
AT4G39870	OG0010212	1	1	1	1	1
AALP_AA7G247500	OG0010213	3	1	1	0	0
AT4G33500	OG0010214	1	1	1	1	1
AT4G33400	OG0010215	1	1	1	1	1
AT4G34180	OG0010216	1	1	2	1	0
AT4G33560	OG0010217	2	1	1	1	0
AT4G29490	OG0010218	1	1	1	1	1
AT4G17950	OG0010219	1	1	1	2	0
AT5G15920	OG0010220	1	1	1	1	1
AT4G21500	OG0010221	1	1	1	1	1
AT2G26670	OG0010222	1	1	1	1	1
AT4G30030	OG0010223	1	1	1	1	1
AT4G29720	OG0010224	1	1	1	1	1
AT4G18610	OG0010225	1	1	2	1	0
AT4G37090	OG0010226	1	1	1	1	1
AT4G33467	OG0010227	1	1	1	1	1
AT4G17940	OG0010228	1	1	1	1	1
AT4G24740	OG0010229	1	1	1	1	1
AT4G35980	OG0010230	1	1	1	1	1
AT4G35760	OG0010231	1	1	1	1	1
AT4G36470	OG0010232	1	1	1	1	1
AT4G34260	OG0010233	1	1	1	1	1
AT4G35560	OG0010234	1	1	1	1	1
AT4G22200	OG0010235	1	1	1	1	1
AT4G32900	OG0010236	1	1	1	1	1
