"gene","assembly","group","window","repeat_class","n_te_class"
"AT5G44430","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Copia",1
"AT5G44470","GCA_949796605.1_9806_genomic","Family","pm25kb","LINE/L1",3
"AT5G44470","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Copia",1
"AT5G44495","GCA_949796605.1_9806_genomic","Family","pm25kb","LINE/L1",3
"AT5G44495","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Copia",1
"AT5G44630","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/Helitron",1
"AT5G44630","GCA_949796605.1_9806_genomic","Family","pm25kb","LINE/L1",3
"AT5G44770","GCA_949796605.1_9806_genomic","Family","pm25kb","LINE/unknown",1
"AT5G44770","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Copia",1
"AT5G44770","GCA_949796605.1_9806_genomic","Family","pm25kb","SINE/tRNA",1
"AT5G44830","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/Helitron",3
"AT5G44830","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/MULE-MuDR",3
"AT5G44830","GCA_949796605.1_9806_genomic","Family","pm25kb","LINE/L1",1
"AT5G44840","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/Helitron",3
"AT5G44840","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/MULE-MuDR",11
"AT5G44840","GCA_949796605.1_9806_genomic","Family","pm25kb","LINE/L1",1
"AT5G44850","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/Helitron",3
"AT5G44850","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/MULE-MuDR",11
"AT5G44850","GCA_949796605.1_9806_genomic","Family","pm25kb","LINE/L1",1
"AT5G44850","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Gypsy",1
"AT5G45050","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/Helitron",2
"AT5G45050","GCA_949796605.1_9806_genomic","Family","pm25kb","LINE/L1",1
"AT5G45050","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Copia",1
"AT5G45050","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Ty3",1
"AT5G45260","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/Helitron",3
"AT5G45260","GCA_949796605.1_9806_genomic","Family","pm25kb","LINE/L1",1
"AT5G45260","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Copia",3
"AT5G45260","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/unknown",2
"AT5G45570","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/Helitron",31
"AT5G45570","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/MULE-MuDR",19
"AT5G45570","GCA_949796605.1_9806_genomic","Family","pm25kb","LINE/L1",5
"AT5G45570","GCA_949796605.1_9806_genomic","Family","pm25kb","LINE/unknown",2
"AT5G45570","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Copia",8
"AT5G45570","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Gypsy",6
"AT5G45570","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Ty3",30
"AT5G45570","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/unknown",3
"AT5G45570","GCA_949796605.1_9806_genomic","Family","pm25kb","SINE/tRNA",3
"AT5G45570","GCA_949796605.1_9806_genomic","Family","pm25kb","SINE/unknown",1
"AT5G45730","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/Helitron",6
"AT5G45730","GCA_949796605.1_9806_genomic","Family","pm25kb","LINE/unknown",1
"AT5G45730","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Copia",1
"AT5G46260","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Copia",1
"AT5G46270","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Copia",1
"AT5G46450","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Copia",3
"AT5G46450","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Gypsy",1
"AT5G46450","GCA_949796605.1_9806_genomic","Family","pm25kb","SINE/unknown",1
"AT5G46470","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Copia",3
"AT5G46470","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Gypsy",1
"AT5G46470","GCA_949796605.1_9806_genomic","Family","pm25kb","SINE/unknown",1
"AT5G46510","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Copia",3
"AT5G46510","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Gypsy",1
"AT5G46520","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Copia",3
"AT5G46520","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Gypsy",1
"AT5G46670","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/Helitron",1
"AT5G46670","GCA_949796605.1_9806_genomic","Family","pm25kb","LINE/unknown",1
"AT5G46910","GCA_949796605.1_9806_genomic","Single-copy","pm25kb","LINE/L1",1
"AT5G46910","GCA_949796605.1_9806_genomic","Single-copy","pm25kb","LTR/unknown",1
"AT5G46910","GCA_949796605.1_9806_genomic","Single-copy","pm25kb","SINE/tRNA",1
"AT5G47300","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/Helitron",4
"AT5G47300","GCA_949796605.1_9806_genomic","Family","pm25kb","LINE/L1",2
"AT5G47300","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Copia",3
"AT5G47380","GCA_949796605.1_9806_genomic","Single-copy","pm25kb","DNA/Helitron",3
"AT5G47380","GCA_949796605.1_9806_genomic","Single-copy","pm25kb","LTR/Copia",5
"AT5G47870","GCA_949796605.1_9806_genomic","Single-copy","pm25kb","DNA/Helitron",4
"AT5G47990","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/Helitron",6
"AT5G47990","GCA_949796605.1_9806_genomic","Family","pm25kb","LINE/L1",2
"AT5G47990","GCA_949796605.1_9806_genomic","Family","pm25kb","LINE/unknown",2
"AT5G47990","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/unknown",3
"AT5G48110","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/Helitron",2
"AT5G48110","GCA_949796605.1_9806_genomic","Family","pm25kb","LINE/unknown",1
"AT5G48110","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Copia",2
"AT5G48320","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/Helitron",3
"AT5G48320","GCA_949796605.1_9806_genomic","Family","pm25kb","LINE/unknown",1
"AT5G48320","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Copia",1
"AT5G48320","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Gypsy",1
"AT5G48320","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Ty3",2
"AT5G48320","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/unknown",1
"AT5G48620","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/Helitron",26
"AT5G48620","GCA_949796605.1_9806_genomic","Family","pm25kb","LINE/unknown",1
"AT5G48620","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Copia",2
"AT5G48620","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/unknown",3
"AT5G48670","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/Helitron",3
"AT5G48670","GCA_949796605.1_9806_genomic","Family","pm25kb","LINE/unknown",1
"AT5G48670","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Ty3",1
"AT5G48750","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/Helitron",3
"AT5G48750","GCA_949796605.1_9806_genomic","Family","pm25kb","LINE/L1",1
"AT5G48750","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Ty3",1
"AT5G49290","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Ty3",1
"AT5G49290","GCA_949796605.1_9806_genomic","Family","pm25kb","SINE/tRNA",1
"AT5G50000","GCA_949796605.1_9806_genomic","Single-copy","pm25kb","DNA/Helitron",1
"AT5G50000","GCA_949796605.1_9806_genomic","Single-copy","pm25kb","LTR/Copia",1
"AT5G50270","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/Helitron",1
"AT5G50270","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/MULE-MuDR",4
"AT5G50270","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Copia",1
"AT5G50270","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/unknown",1
"AT5G51080","GCA_949796605.1_9806_genomic","Family","pm25kb","SINE/tRNA",1
"AT5G51250","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/Helitron",1
"AT5G51420","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/Helitron",1
"AT5G51420","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Copia",1
"AT5G51530","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/Helitron",1
"AT5G51530","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Copia",1
"AT5G51630","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Copia",1
"AT5G52115","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/Helitron",1
"AT5G52115","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/MULE-MuDR",1
"AT5G53230","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/Helitron",4
"AT5G53635","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/Helitron",8
"AT5G53640","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/Helitron",8
"AT5G53670","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/Helitron",8
"AT5G53840","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/Helitron",3
"AT5G53840","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Copia",1
"AT5G54030","GCA_949796605.1_9806_genomic","Family","pm25kb","LINE/L1",1
"AT5G54030","GCA_949796605.1_9806_genomic","Family","pm25kb","LINE/unknown",1
"AT5G54030","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Copia",2
"AT5G54050","GCA_949796605.1_9806_genomic","Family","pm25kb","LINE/L1",1
"AT5G54050","GCA_949796605.1_9806_genomic","Family","pm25kb","LINE/unknown",1
"AT5G54050","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Copia",2
"AT5G54420","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Copia",1
"AT5G54450","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Copia",1
"AT5G54550","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/Helitron",1
"AT5G54560","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/Helitron",1
"AT5G55870","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/Helitron",7
"AT5G55880","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/Helitron",7
"AT5G55890","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/Helitron",7
"AT5G56390","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/unknown",1
"AT5G56690","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Copia",5
"AT5G56700","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Copia",3
"AT5G57020","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/Helitron",1
"AT5G57020","GCA_949796605.1_9806_genomic","Family","pm25kb","LINE/L1",1
"AT5G58820","GCA_949796605.1_9806_genomic","Family","pm25kb","LINE/L1",1
"AT5G58820","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Copia",1
"AT5G58830","GCA_949796605.1_9806_genomic","Family","pm25kb","LINE/L1",1
"AT5G58830","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Copia",1
"AT5G58840","GCA_949796605.1_9806_genomic","Family","pm25kb","LINE/L1",1
"AT5G58840","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Copia",1
"AT5G59090","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Copia",2
"AT5G59100","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Copia",2
"AT5G59110","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Copia",2
"AT5G59120","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Copia",2
"AT5G59130","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Copia",2
"AT5G59580","GCA_949796605.1_9806_genomic","Family","pm25kb","LINE/L1",2
"AT5G59590","GCA_949796605.1_9806_genomic","Family","pm25kb","LINE/L1",2
"AT5G59670","GCA_949796605.1_9806_genomic","Family","pm25kb","LINE/L1",1
"AT5G59920","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/Helitron",2
"AT5G59920","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Copia",1
"AT5G59930","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/Helitron",2
"AT5G59930","GCA_949796605.1_9806_genomic","Family","pm25kb","LINE/L1",2
"AT5G59930","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Copia",1
"AT5G59940","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/Helitron",1
"AT5G59940","GCA_949796605.1_9806_genomic","Family","pm25kb","LINE/L1",2
"AT5G59940","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Copia",1
"AT5G60560","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/Helitron",1
"AT5G60840","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/Helitron",6
"AT5G61605","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/MULE-MuDR",1
"AT5G61605","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Copia",2
"AT5G61940","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/Helitron",2
"AT5G61950","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/Helitron",2
"AT5G62660","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/Helitron",1
"AT5G62660","GCA_949796605.1_9806_genomic","Family","pm25kb","LTR/Ty3",1
"AT5G62800","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/Helitron",1
"AT5G65005","GCA_949796605.1_9806_genomic","Family","pm25kb","LINE/unknown",1
"AT5G65850","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/Helitron",2
"AT5G65850","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/MULE-MuDR",3
"AT5G67360","GCA_949796605.1_9806_genomic","Family","pm25kb","DNA/Helitron",1
"AT5G67360","GCA_949796605.1_9806_genomic","Family","pm25kb","LINE/L1",1
"AT1G02460","GCA_949796605.1_9806_genomic","Single-copy","pm50kb","DNA/Helitron",1
"AT1G03660","GCA_949796605.1_9806_genomic","Family","pm50kb","LTR/Copia",1
"AT1G03670","GCA_949796605.1_9806_genomic","Family","pm50kb","LTR/Copia",1
"AT1G04625","GCA_949796605.1_9806_genomic","Family","pm50kb","DNA/Helitron",4
"AT1G05080","GCA_949796605.1_9806_genomic","Family","pm50kb","DNA/Helitron",2
"AT1G06340","GCA_949796605.1_9806_genomic","Family","pm50kb","DNA/Helitron",1
"AT1G06340","GCA_949796605.1_9806_genomic","Family","pm50kb","LTR/Copia",2
"AT1G06580","GCA_949796605.1_9806_genomic","Family","pm50kb","DNA/Helitron",1
"AT1G11145","GCA_949796605.1_9806_genomic","Family","pm50kb","DNA/Helitron",1
"AT1G11145","GCA_949796605.1_9806_genomic","Family","pm50kb","LINE/L1",1
"AT1G11270","GCA_949796605.1_9806_genomic","Family","pm50kb","LTR/Copia",4
"AT1G12300","GCA_949796605.1_9806_genomic","Family","pm50kb","LINE/unknown",1
"AT1G12620","GCA_949796605.1_9806_genomic","Family","pm50kb","LINE/unknown",1
"AT1G12700","GCA_949796605.1_9806_genomic","Family","pm50kb","LTR/Copia",1
"AT1G12775","GCA_949796605.1_9806_genomic","Family","pm50kb","LTR/Copia",1
"AT1G14800","GCA_949796605.1_9806_genomic","Family","pm50kb","LTR/Copia",1
"AT1G17150","GCA_949796605.1_9806_genomic","Family","pm50kb","DNA/Helitron",2
"AT1G17150","GCA_949796605.1_9806_genomic","Family","pm50kb","LTR/Copia",1
"AT1G18050","GCA_949796605.1_9806_genomic","Family","pm50kb","DNA/Helitron",6
"AT1G18050","GCA_949796605.1_9806_genomic","Family","pm50kb","LINE/unknown",1
"AT1G18760","GCA_949796605.1_9806_genomic","Family","pm50kb","LINE/L1",1
"AT1G18760","GCA_949796605.1_9806_genomic","Family","pm50kb","LTR/Copia",2
"AT1G18760","GCA_949796605.1_9806_genomic","Family","pm50kb","SINE/tRNA",1
"AT1G18770","GCA_949796605.1_9806_genomic","Family","pm50kb","LINE/L1",1
"AT1G18770","GCA_949796605.1_9806_genomic","Family","pm50kb","LTR/Copia",2
"AT1G18770","GCA_949796605.1_9806_genomic","Family","pm50kb","SINE/tRNA",1
"AT1G19220","GCA_949796605.1_9806_genomic","Single-copy","pm50kb","DNA/Helitron",2
"AT1G20400","GCA_949796605.1_9806_genomic","Family","pm50kb","DNA/Helitron",2
"AT1G20400","GCA_949796605.1_9806_genomic","Family","pm50kb","LINE/L1",1
"AT1G20400","GCA_949796605.1_9806_genomic","Family","pm50kb","LINE/unknown",2
"AT1G20400","GCA_949796605.1_9806_genomic","Family","pm50kb","LTR/Gypsy",2
"AT1G20400","GCA_949796605.1_9806_genomic","Family","pm50kb","LTR/Ty3",6
"AT1G20400","GCA_949796605.1_9806_genomic","Family","pm50kb","LTR/unknown",1
"AT1G21835","GCA_949796605.1_9806_genomic","Family","pm50kb","LINE/L1",2
"AT1G21835","GCA_949796605.1_9806_genomic","Family","pm50kb","LTR/Copia",1
"AT1G21925","GCA_949796605.1_9806_genomic","Family","pm50kb","LINE/L1",2
"AT1G21925","GCA_949796605.1_9806_genomic","Family","pm50kb","LTR/Copia",1
"AT1G21925","GCA_949796605.1_9806_genomic","Family","pm50kb","SINE/unknown",1
"AT1G21928","GCA_949796605.1_9806_genomic","Family","pm50kb","LINE/L1",2
"AT1G21928","GCA_949796605.1_9806_genomic","Family","pm50kb","LTR/Copia",1
"AT1G21928","GCA_949796605.1_9806_genomic","Family","pm50kb","SINE/unknown",1
"AT1G21960","GCA_949796605.1_9806_genomic","Family","pm50kb","LINE/L1",2
"AT1G21960","GCA_949796605.1_9806_genomic","Family","pm50kb","LTR/Copia",1
"AT1G21960","GCA_949796605.1_9806_genomic","Family","pm50kb","SINE/unknown",1
"AT1G23037","GCA_949796605.1_9806_genomic","Family","pm50kb","DNA/Helitron",5
"AT1G23037","GCA_949796605.1_9806_genomic","Family","pm50kb","LINE/L1",3
"AT1G23037","GCA_949796605.1_9806_genomic","Family","pm50kb","LTR/Copia",1
"AT1G23037","GCA_949796605.1_9806_genomic","Family","pm50kb","SINE/tRNA",1
"AT1G23201","GCA_949796605.1_9806_genomic","Family","pm50kb","DNA/Helitron",5
"AT1G23201","GCA_949796605.1_9806_genomic","Family","pm50kb","LINE/L1",1
"AT1G23201","GCA_949796605.1_9806_genomic","Family","pm50kb","SINE/tRNA",1
"AT1G23810","GCA_949796605.1_9806_genomic","Family","pm50kb","DNA/Helitron",1
"AT1G23810","GCA_949796605.1_9806_genomic","Family","pm50kb","LINE/unknown",1
"AT1G23810","GCA_949796605.1_9806_genomic","Family","pm50kb","LTR/Copia",1
"AT1G24060","GCA_949796605.1_9806_genomic","Family","pm50kb","DNA/Helitron",4
"AT1G24060","GCA_949796605.1_9806_genomic","Family","pm50kb","LTR/Copia",3
"AT1G24060","GCA_949796605.1_9806_genomic","Family","pm50kb","LTR/Gypsy",1
"AT1G24060","GCA_949796605.1_9806_genomic","Family","pm50kb","LTR/Ty3",1
"AT1G24060","GCA_949796605.1_9806_genomic","Family","pm50kb","LTR/unknown",1
"AT1G24090","GCA_949796605.1_9806_genomic","Family","pm50kb","DNA/Helitron",4
"AT1G24090","GCA_949796605.1_9806_genomic","Family","pm50kb","LTR/Copia",3
"AT1G24090","GCA_949796605.1_9806_genomic","Family","pm50kb","LTR/Gypsy",1
"AT1G24090","GCA_949796605.1_9806_genomic","Family","pm50kb","LTR/Ty3",1
"AT1G24090","GCA_949796605.1_9806_genomic","Family","pm50kb","LTR/unknown",1
"AT1G24230","GCA_949796605.1_9806_genomic","Family","pm50kb","DNA/Helitron",3
"AT1G24230","GCA_949796605.1_9806_genomic","Family","pm50kb","LTR/Copia",2
"AT1G24250","GCA_949796605.1_9806_genomic","Family","pm50kb","DNA/Helitron",4
"AT1G24250","GCA_949796605.1_9806_genomic","Family","pm50kb","LINE/unknown",1
"AT1G24250","GCA_949796605.1_9806_genomic","Family","pm50kb","LTR/Copia",3
"AT1G24460","GCA_949796605.1_9806_genomic","Single-copy","pm50kb","DNA/Helitron",5
"AT1G24460","GCA_949796605.1_9806_genomic","Single-copy","pm50kb","LINE/L1",1
"AT1G24460","GCA_949796605.1_9806_genomic","Single-copy","pm50kb","LTR/Copia",1
"AT1G24807","GCA_949796605.1_9806_genomic","Family","pm50kb","DNA/Helitron",3
"AT1G24807","GCA_949796605.1_9806_genomic","Family","pm50kb","LTR/Copia",1
"AT1G24909","GCA_949796605.1_9806_genomic","Family","pm50kb","DNA/Helitron",3
"AT1G24909","GCA_949796605.1_9806_genomic","Family","pm50kb","LTR/Copia",1
"AT1G25083","GCA_949796605.1_9806_genomic","Family","pm50kb","DNA/Helitron",3
"AT1G25083","GCA_949796605.1_9806_genomic","Family","pm50kb","LTR/Copia",1
"AT1G25141","GCA_949796605.1_9806_genomic","Family","pm50kb","DNA/Helitron",3
"AT1G25141","GCA_949796605.1_9806_genomic","Family","pm50kb","LTR/Copia",1
"AT1G25220","GCA_949796605.1_9806_genomic","Family","pm50kb","DNA/Helitron",3
"AT1G25220","GCA_949796605.1_9806_genomic","Family","pm50kb","LTR/Copia",1
"AT1G26510","GCA_949796605.1_9806_genomic","Family","pm50kb","DNA/Helitron",8
"AT1G26510","GCA_949796605.1_9806_genomic","Family","pm50kb","DNA/MULE-MuDR",2
"AT1G26510","GCA_949796605.1_9806_genomic","Family","pm50kb","LINE/unknown",1
"AT1G26510","GCA_949796605.1_9806_genomic","Family","pm50kb","LTR/Copia",2
"AT1G26510","GCA_949796605.1_9806_genomic","Family","pm50kb","LTR/Gypsy",1
"AT1G26510","GCA_949796605.1_9806_genomic","Family","pm50kb","LTR/Ty3",1
"AT1G26510","GCA_949796605.1_9806_genomic","Family","pm50kb","LTR/unknown",1
"AT1G26515","GCA_949796605.1_9806_genomic","Family","pm50kb","DNA/Helitron",8
"AT1G26515","GCA_949796605.1_9806_genomic","Family","pm50kb","DNA/MULE-MuDR",2
"AT1G26515","GCA_949796605.1_9806_genomic","Family","pm50kb","LINE/unknown",1
"AT1G26515","GCA_949796605.1_9806_genomic","Family","pm50kb","LTR/Copia",2
"AT1G26515","GCA_949796605.1_9806_genomic","Family","pm50kb","LTR/Gypsy",1
"AT1G26515","GCA_949796605.1_9806_genomic","Family","pm50kb","LTR/Ty3",1
"AT1G26515","GCA_949796605.1_9806_genomic","Family","pm50kb","LTR/unknown",1
"AT1G26750","GCA_949796605.1_9806_genomic","Single-copy","pm50kb","DNA/Helitron",4
"AT1G26750","GCA_949796605.1_9806_genomic","Single-copy","pm50kb","DNA/MULE-MuDR",2
"AT1G27030","GCA_949796605.1_9806_genomic","Family","pm50kb","DNA/Helitron",11
"AT1G27030","GCA_949796605.1_9806_genomic","Family","pm50kb","LINE/L1",1
"AT1G27030","GCA_949796605.1_9806_genomic","Family","pm50kb","LTR/Ty3",1
"AT1G27260","GCA_949796605.1_9806_genomic","Family","pm50kb","DNA/Helitron",2
"AT1G27260","GCA_949796605.1_9806_genomic","Family","pm50kb","LTR/Ty3",1
"AT1G27270","GCA_949796605.1_9806_genomic","Family","pm50kb","DNA/Helitron",2
"AT1G27270","GCA_949796605.1_9806_genomic","Family","pm50kb","LTR/Ty3",1
"AT1G27280","GCA_949796605.1_9806_genomic","Family","pm50kb","DNA/Helitron",2
"AT1G27280","GCA_949796605.1_9806_genomic","Family","pm50kb","LTR/Ty3",1
"AT1G27460","GCA_949796605.1_9806_genomic","Single-copy","pm50kb","DNA/Helitron",8
"AT1G27460","GCA_949796605.1_9806_genomic","Single-copy","pm50kb","LINE/L1",1
"AT1G27460","GCA_949796605.1_9806_genomic","Single-copy","pm50kb","LINE/unknown",2
"AT1G27460","GCA_949796605.1_9806_genomic","Single-copy","pm50kb","LTR/unknown",2
"AT1G27540","GCA_949796605.1_9806_genomic","Family","pm50kb","DNA/Helitron",10
"AT1G27540","GCA_949796605.1_9806_genomic","Family","pm50kb","LINE/L1",1
"AT1G27540","GCA_949796605.1_9806_genomic","Family","pm50kb","LINE/unknown",2
"AT1G27540","GCA_949796605.1_9806_genomic","Family","pm50kb","LTR/unknown",2
