"assembly","gene","scaffold","start","end","group","win_start","win_end","window_bp","window","n_te","te_classes","te_bp","te_fraction","nearest_te_dist"
"GCA_949796525.1_6923_genomic","AT2G16535","OX461206.1",9443398,9444063,"Family",9442398,9445063,2666,"pm1kb",1,"DNA/Helitron",412,0.154538634658665,0
"GCA_949796525.1_6923_genomic","AT5G61605","OX461209.1",28187768,28188398,"Family",28186768,28189398,2631,"pm1kb",1,"DNA/MULE-MuDR",289,0.109844165716458,0
"GCA_949796525.1_6923_genomic","AT3G10510","OX461207.1",3289619,3290950,"Family",3288619,3291950,3332,"pm1kb",0,NA,0,0,84617
"GCA_949796525.1_6923_genomic","AT4G38940","OX461208.1",20794479,20795919,"Family",20793479,20796919,3441,"pm1kb",0,NA,0,0,76619
"GCA_949796525.1_6923_genomic","AT3G45840","OX461207.1",22216199,22218249,"Family",22215199,22219249,4051,"pm1kb",0,NA,0,0,461
"GCA_949796525.1_6923_genomic","AT3G48400","OX461207.1",23264160,23266071,"Family",23263160,23267071,3912,"pm1kb",0,NA,0,0,18780
"GCA_949796525.1_6923_genomic","AT4G01350","OX461208.1",625549,627731,"Family",624549,628731,4183,"pm1kb",1,"LTR/Copia",79,0.0188859670093235,0
"GCA_949796525.1_6923_genomic","AT5G22355","OX461209.1",7459949,7462214,"Family",7458949,7463214,4266,"pm1kb",0,NA,0,0,9627
"GCA_949796525.1_6923_genomic","AT5G59920","OX461209.1",27548210,27550861,"Family",27547210,27551861,4652,"pm1kb",1,"LTR/Copia",114,0.0245055889939811,0
"GCA_949796525.1_6923_genomic","AT5G59930","OX461209.1",27553416,27555855,"Family",27552416,27556855,4440,"pm1kb",0,NA,0,0,1866
"GCA_949796525.1_6923_genomic","AT5G59940","OX461209.1",27556415,27558673,"Family",27555415,27559673,4259,"pm1kb",0,NA,0,0,4865
"GCA_949796525.1_6923_genomic","AT5G62510","OX461209.1",28513422,28514684,"Family",28512422,28515684,3263,"pm1kb",0,NA,0,0,45092
"GCA_949796525.1_6923_genomic","AT5G62660","OX461209.1",28574365,28575544,"Family",28573365,28576544,3180,"pm1kb",0,NA,0,0,9574
"GCA_949796525.1_6923_genomic","AT1G48145","OX461205.1",19055710,19056116,"Family",19054710,19057116,2407,"pm1kb",0,NA,0,0,8697
"GCA_949796525.1_6923_genomic","AT1G50745","OX461205.1",20072615,20074253,"Family",20071615,20075253,3639,"pm1kb",0,NA,0,0,457
"GCA_949796525.1_6923_genomic","AT1G50750","OX461205.1",20074352,20075799,"Family",20073352,20076799,3448,"pm1kb",0,NA,0,0,2194
"GCA_949796525.1_6923_genomic","AT1G50760","OX461205.1",20078696,20079058,"Family",20077696,20080058,2363,"pm1kb",0,NA,0,0,1131
"GCA_949796525.1_6923_genomic","AT1G50770","OX461205.1",20082208,20084252,"Family",20081208,20085252,4045,"pm1kb",1,"SINE/tRNA",141,0.0348578491965389,0
"GCA_949796525.1_6923_genomic","AT1G50790","OX461205.1",20087571,20090386,"Family",20086571,20091386,4816,"pm1kb",0,NA,0,0,888
"GCA_949796525.1_6923_genomic","AT1G50820","OX461205.1",12879931,12883531,"Family",12878931,12884531,5601,"pm1kb",5,"DNA/Helitron, LTR/Copia",3778,0.674522406713087,0
"GCA_949796525.1_6923_genomic","AT1G43415","OX461205.1",17580539,17580914,"Family",17579539,17581914,2376,"pm1kb",3,"LTR/Copia, LTR/Ty3",1751,0.736952861952862,0
"GCA_949796525.1_6923_genomic","AT4G11485","OX461208.1",9556991,9557931,"Family",9555991,9558931,2941,"pm1kb",0,NA,0,0,73
"GCA_949796525.1_6923_genomic","AT4G11760","OX461208.1",9661634,9662997,"Family",9660634,9663997,3364,"pm1kb",2,"LTR/Copia",297,0.0882877526753864,0
"GCA_949796525.1_6923_genomic","AT3G59070","OX461207.1",27180695,27181540,"Family",27179695,27182540,2846,"pm1kb",0,NA,0,0,17918
"GCA_949796525.1_6923_genomic","AT5G48750","OX461209.1",23216874,23217630,"Family",23215874,23218630,2757,"pm1kb",0,NA,0,0,13896
"GCA_949796525.1_6923_genomic","AT3G58820","OX461207.1",27101888,27104020,"Family",27100888,27105020,4133,"pm1kb",0,NA,0,0,3421
"GCA_949796525.1_6923_genomic","AT1G65250","OX461205.1",25541432,25543070,"Family",25540432,25544070,3639,"pm1kb",0,NA,0,0,4151
"GCA_949796525.1_6923_genomic","AT1G67470","OX461205.1",26565869,26567536,"Family",26564869,26568536,3668,"pm1kb",0,NA,0,0,612
"GCA_949796525.1_6923_genomic","AT1G53550","OX461205.1",21220268,21221494,"Family",21219268,21222494,3227,"pm1kb",0,NA,0,0,10531
"GCA_949796525.1_6923_genomic","AT1G53815","OX461205.1",21326653,21327365,"Family",21325653,21328365,2713,"pm1kb",0,NA,0,0,50527
"GCA_949796525.1_6923_genomic","AT1G55070","OX461205.1",21802611,21803792,"Family",21801611,21804792,3182,"pm1kb",0,NA,0,0,5962
"GCA_949796525.1_6923_genomic","AT1G61060","OX461205.1",23759529,23760692,"Family",23758529,23761692,3164,"pm1kb",0,NA,0,0,4700
"GCA_949796525.1_6923_genomic","AT1G65050","OX461205.1",25470169,25471971,"Family",25469169,25472971,3803,"pm1kb",0,NA,0,0,16712
"GCA_949796525.1_6923_genomic","AT1G65150","OX461205.1",25509967,25511894,"Family",25508967,25512894,3928,"pm1kb",0,NA,0,0,17500
"GCA_949796525.1_6923_genomic","AT1G65370","OX461205.1",25587329,25589215,"Family",25586329,25590215,3887,"pm1kb",0,NA,0,0,7634
"GCA_949796525.1_6923_genomic","AT3G09160","OX461207.1",2822588,2823864,"Family",2821588,2824864,3277,"pm1kb",0,NA,0,0,1367
"GCA_949796525.1_6923_genomic","AT2G24615","OX461206.1",12785855,12787509,"Family",12784855,12788509,3655,"pm1kb",1,"DNA/Helitron",499,0.136525307797538,0
"GCA_949796525.1_6923_genomic","AT2G24625","OX461206.1",610494,611082,"Family",609494,612082,2589,"pm1kb",1,"DNA/Helitron",1830,0.70683661645423,0
"GCA_949796525.1_6923_genomic","AT5G39365","OX461209.1",19123316,19124121,"Family",19122316,19125121,2806,"pm1kb",0,NA,0,0,9412
"GCA_949796525.1_6923_genomic","AT3G60470","OX461207.1",27697033,27699402,"Family",27696033,27700402,4370,"pm1kb",0,NA,0,0,20423
"GCA_949796525.1_6923_genomic","AT3G09330","OX461207.1",2874449,2877052,"Family",2873449,2878052,4604,"pm1kb",0,NA,0,0,12471
"GCA_949796525.1_6923_genomic","AT3G09340","OX461207.1",2874354,2877085,"Family",2873354,2878085,4732,"pm1kb",0,NA,0,0,12438
"GCA_949796525.1_6923_genomic","AT5G02170","OX461209.1",420956,423997,"Family",419956,424997,5042,"pm1kb",0,NA,0,0,73121
"GCA_949796525.1_6923_genomic","AT5G02180","OX461209.1",424160,427122,"Family",423160,428122,4963,"pm1kb",0,NA,0,0,75987
"GCA_949796525.1_6923_genomic","AT1G33610","OX461205.1",12094098,12095881,"Family",12093098,12096881,3784,"pm1kb",0,NA,0,0,2456
"GCA_949796525.1_6923_genomic","AT1G33670","OX461205.1",12107351,12108792,"Family",12106351,12109792,3442,"pm1kb",0,NA,0,0,15709
"GCA_949796525.1_6923_genomic","AT5G28720","OX461209.1",10819536,10820357,"Family",10818536,10821357,2822,"pm1kb",1,"LTR/Ty3",1010,0.357902197023388,0
"GCA_949796525.1_6923_genomic","AT5G28730","OX461209.1",10822409,10823624,"Family",10821409,10824624,3216,"pm1kb",1,"LTR/Ty3",563,0.175062189054726,0
"GCA_949796525.1_6923_genomic","AT2G42455","OX461206.1",19949482,19949819,"Family",19948482,19950819,2338,"pm1kb",0,NA,0,0,7
"GCA_949796525.1_6923_genomic","AT2G03913","OX461206.1",1349055,1349499,"Family",1348055,1350499,2445,"pm1kb",1,"DNA/Helitron",574,0.234764826175869,0
"GCA_949796525.1_6923_genomic","AT2G34123","OX461206.1",16681232,16681734,"Family",16680232,16682734,2503,"pm1kb",0,NA,0,0,5860
"GCA_949796525.1_6923_genomic","AT1G47770","OX461205.1",18877245,18878240,"Family",18876245,18879240,2996,"pm1kb",1,"LINE/unknown",861,0.287383177570093,0
"GCA_949796525.1_6923_genomic","AT5G01080","OX461209.1",31513,32068,"Family",30513,33068,2556,"pm1kb",1,"DNA/Helitron",840,0.328638497652582,0
"GCA_949796525.1_6923_genomic","AT5G35760","OX461209.1",17403835,17404815,"Family",17402835,17405815,2981,"pm1kb",1,"DNA/Helitron",43,0.0144246897014425,0
"GCA_949796525.1_6923_genomic","AT1G60300","OX461205.1",23449706,23450674,"Family",23448706,23451674,2969,"pm1kb",3,"LINE/L1, LINE/unknown",579,0.19501515661839,0
"GCA_949796525.1_6923_genomic","AT1G60340","OX461205.1",23458658,23460323,"Family",23457658,23461323,3666,"pm1kb",0,NA,0,0,802
"GCA_949796525.1_6923_genomic","AT1G60340","OX461205.1",23449029,23450674,"Family",23448029,23451674,3646,"pm1kb",3,"LINE/L1, LINE/unknown",579,0.158804168952276,0
"GCA_949796525.1_6923_genomic","AT1G60350","OX461205.1",23461197,23462159,"Family",23460197,23463159,2963,"pm1kb",0,NA,0,0,3341
"GCA_949796525.1_6923_genomic","AT1G60380","OX461205.1",23466379,23467335,"Family",23465379,23468335,2957,"pm1kb",0,NA,0,0,8523
"GCA_949796525.1_6923_genomic","AT5G28160","OX461209.1",10232861,10233948,"Family",10231861,10234948,3088,"pm1kb",0,NA,0,0,3044
"GCA_949796525.1_6923_genomic","AT5G28180","OX461209.1",10257723,10258883,"Family",10256723,10259883,3161,"pm1kb",3,"DNA/Helitron, SINE/tRNA",774,0.244859221765264,0
"GCA_949796525.1_6923_genomic","AT1G21925","OX461205.1",7661770,7662072,"Family",7660770,7663072,2303,"pm1kb",0,NA,0,0,8556
"GCA_949796525.1_6923_genomic","AT1G21928","OX461205.1",7663558,7663860,"Family",7662558,7664860,2303,"pm1kb",0,NA,0,0,6768
"GCA_949796525.1_6923_genomic","AT5G43290","OX461209.1",20783420,20784825,"Family",20782420,20785825,3406,"pm1kb",2,"DNA/Helitron",424,0.124486200822079,0
"GCA_949796525.1_6923_genomic","AT2G40790","OX461206.1",19302382,19303731,"Family",19301382,19304731,3350,"pm1kb",0,NA,0,0,48353
"GCA_949796525.1_6923_genomic","AT1G47620","OX461205.1",18794864,18796702,"Family",18793864,18797702,3839,"pm1kb",0,NA,0,0,2790
"GCA_949796525.1_6923_genomic","AT1G66030","OX461205.1",25878592,25879201,"Family",25877592,25880201,2610,"pm1kb",0,NA,0,0,6465
"GCA_949796525.1_6923_genomic","AT1G11145","OX461205.1",3727782,3728416,"Family",3726782,3729416,2635,"pm1kb",2,"DNA/Helitron, LINE/L1",481,0.182542694497154,0
"GCA_949796525.1_6923_genomic","AT5G22660","OX461209.1",7603841,7605657,"Family",7602841,7606657,3817,"pm1kb",0,NA,0,0,6231
"GCA_949796525.1_6923_genomic","AT5G22700","OX461209.1",7613086,7616998,"Family",7612086,7617998,5913,"pm1kb",0,NA,0,0,15476
"GCA_949796525.1_6923_genomic","AT2G21930","OX461206.1",11659499,11661036,"Family",11658499,11662036,3538,"pm1kb",0,NA,0,0,44
"GCA_949796525.1_6923_genomic","AT5G44220","OX461209.1",21207385,21208055,"Family",21206385,21209055,2671,"pm1kb",0,NA,0,0,393
"GCA_949796525.1_6923_genomic","AT3G42170","OX461207.1",19690592,19693708,"Family",19689592,19694708,5117,"pm1kb",1,"DNA/Helitron",824,0.161031854602306,0
"GCA_949796525.1_6923_genomic","AT3G60980","OX461207.1",22735804,22737269,"Family",22734804,22738269,3466,"pm1kb",2,"LINE/unknown, LTR/Copia",529,0.152625504904789,0
"GCA_949796525.1_6923_genomic","AT5G17140","OX461209.1",5719257,5719700,"Family",5718257,5720700,2444,"pm1kb",0,NA,0,0,5707
"GCA_949796525.1_6923_genomic","AT3G21170","OX461207.1",7428173,7429617,"Family",7427173,7430617,3445,"pm1kb",0,NA,0,0,37798
"GCA_949796525.1_6923_genomic","AT1G64030","OX461205.1",25019591,25021150,"Family",25018591,25022150,3560,"pm1kb",0,NA,0,0,2524
"GCA_949796525.1_6923_genomic","AT1G55947","OX461205.1",22167603,22168181,"Family",22166603,22169181,2579,"pm1kb",0,NA,0,0,8928
"GCA_949796525.1_6923_genomic","AT2G16810","OX461206.1",9577970,9579503,"Family",9576970,9580503,3534,"pm1kb",1,"DNA/MULE-MuDR",727,0.205715902659875,0
"GCA_949796525.1_6923_genomic","AT5G18160","OX461209.1",6078607,6079746,"Family",6077607,6080746,3140,"pm1kb",0,NA,0,0,23212
"GCA_949796525.1_6923_genomic","AT5G42232","OX461209.1",20301308,20301806,"Family",20300308,20302806,2499,"pm1kb",0,NA,0,0,1257
"GCA_949796525.1_6923_genomic","AT1G53790","OX461205.1",21314802,21317161,"Family",21313802,21318161,4360,"pm1kb",0,NA,0,0,60731
"GCA_949796525.1_6923_genomic","AT2G27810","OX461206.1",14140874,14145144,"Single-copy",14139874,14146144,6271,"pm1kb",0,NA,0,0,6254
"GCA_949796525.1_6923_genomic","AT5G40530","OX461209.1",19634499,19636366,"Single-copy",19633499,19637366,3868,"pm1kb",0,NA,0,0,14181
"GCA_949796525.1_6923_genomic","AT3G26115","OX461207.1",9532218,9534421,"Single-copy",9531218,9535421,4204,"pm1kb",0,NA,0,0,20
"GCA_949796525.1_6923_genomic","AT1G26750","OX461205.1",9096650,9098067,"Single-copy",9095650,9099067,3418,"pm1kb",0,NA,0,0,9713
"GCA_949796525.1_6923_genomic","AT4G17540","OX461208.1",12471460,12473454,"Single-copy",12470460,12474454,3995,"pm1kb",0,NA,0,0,13754
"GCA_949796525.1_6923_genomic","AT4G23950","OX461208.1",15066427,15068928,"Single-copy",15065427,15069928,4502,"pm1kb",0,NA,0,0,38434
"GCA_949796525.1_6923_genomic","AT2G38360","OX461206.1",18351750,18353029,"Single-copy",18350750,18354029,3280,"pm1kb",0,NA,0,0,26523
"GCA_949796525.1_6923_genomic","AT3G11090","OX461207.1",3499964,3500890,"Single-copy",3498964,3501890,2927,"pm1kb",0,NA,0,0,1065
"GCA_949796525.1_6923_genomic","AT5G24890","OX461209.1",8659602,8661353,"Single-copy",8658602,8662353,3752,"pm1kb",0,NA,0,0,18949
"GCA_949796525.1_6923_genomic","AT5G27970","OX461209.1",10089619,10100952,"Single-copy",10088619,10101952,13334,"pm1kb",0,NA,0,0,233
"GCA_949796525.1_6923_genomic","AT1G49590","OX461205.1",19615467,19617456,"Single-copy",19614467,19618456,3990,"pm1kb",0,NA,0,0,32318
"GCA_949796525.1_6923_genomic","AT5G46910","OX461209.1",22483663,22488705,"Single-copy",22482663,22489705,7043,"pm1kb",0,NA,0,0,5185
"GCA_949796525.1_6923_genomic","AT1G77300","OX461205.1",30359950,30369474,"Single-copy",30358950,30370474,11525,"pm1kb",0,NA,0,0,28038
"GCA_949796525.1_6923_genomic","AT2G15560","OX461206.1",9063927,9066248,"Single-copy",9062927,9067248,4322,"pm1kb",0,NA,0,0,2404
"GCA_949796525.1_6923_genomic","AT3G27310","OX461207.1",10073135,10075289,"Single-copy",10072135,10076289,4155,"pm1kb",0,NA,0,0,9644
"GCA_949796525.1_6923_genomic","AT5G42950","OX461209.1",20642157,20649273,"Single-copy",20641157,20650273,9117,"pm1kb",0,NA,0,0,207
"GCA_949796525.1_6923_genomic","AT5G47380","OX461209.1",22662328,22665706,"Single-copy",22661328,22666706,5379,"pm1kb",0,NA,0,0,14161
"GCA_949796525.1_6923_genomic","AT3G06035","OX461207.1",1829900,1831302,"Single-copy",1828900,1832302,3403,"pm1kb",0,NA,0,0,23889
"GCA_949796525.1_6923_genomic","AT2G38310","OX461206.1",18332290,18333725,"Single-copy",18331290,18334725,3436,"pm1kb",0,NA,0,0,7063
"GCA_949796525.1_6923_genomic","AT1G27460","OX461205.1",9381531,9384657,"Single-copy",9380531,9385657,5127,"pm1kb",0,NA,0,0,8527
"GCA_949796525.1_6923_genomic","AT2G45320","OX461206.1",20963680,20965761,"Single-copy",20962680,20966761,4082,"pm1kb",0,NA,0,0,16261
"GCA_949796525.1_6923_genomic","AT1G30480","OX461205.1",10626656,10629324,"Single-copy",10625656,10630324,4669,"pm1kb",0,NA,0,0,57325
"GCA_949796525.1_6923_genomic","AT3G13840","OX461207.1",4559495,4561243,"Single-copy",4558495,4562243,3749,"pm1kb",0,NA,0,0,21629
"GCA_949796525.1_6923_genomic","AT5G38520","OX461209.1",18808886,18811028,"Single-copy",18807886,18812028,4143,"pm1kb",0,NA,0,0,10499
"GCA_949796525.1_6923_genomic","AT2G22260","OX461206.1",11770642,11773285,"Single-copy",11769642,11774285,4644,"pm1kb",0,NA,0,0,3500
"GCA_949796525.1_6923_genomic","AT1G49470","OX461205.1",19571164,19572450,"Single-copy",19570164,19573450,3287,"pm1kb",0,NA,0,0,636
"GCA_949796525.1_6923_genomic","AT1G70560","OX461205.1",27908064,27910863,"Single-copy",27907064,27911863,4800,"pm1kb",0,NA,0,0,42544
"GCA_949796525.1_6923_genomic","AT3G10985","OX461207.1",3462563,3464003,"Single-copy",3461563,3465003,3441,"pm1kb",0,NA,0,0,27066
"GCA_949796525.1_6923_genomic","AT4G36390","OX461208.1",19832490,19835178,"Single-copy",19831490,19836178,4689,"pm1kb",0,NA,0,0,51760
"GCA_949796525.1_6923_genomic","AT4G34270","OX461208.1",19033760,19036205,"Single-copy",19032760,19037205,4446,"pm1kb",1,"DNA/Helitron",560,0.1259559154296,0
"GCA_949796525.1_6923_genomic","AT5G50000","OX461209.1",23791380,23794179,"Single-copy",23790380,23795179,4800,"pm1kb",1,"LTR/Copia",107,0.0222916666666667,0
"GCA_949796525.1_6923_genomic","AT1G30580","OX461205.1",10667427,10671387,"Single-copy",10666427,10672387,5961,"pm1kb",0,NA,0,0,15262
"GCA_949796525.1_6923_genomic","AT1G20070","OX461205.1",6927836,6928992,"Single-copy",6926836,6929992,3157,"pm1kb",0,NA,0,0,56276
"GCA_949796525.1_6923_genomic","AT3G25440","OX461207.1",9223579,9225384,"Single-copy",9222579,9226384,3806,"pm1kb",0,NA,0,0,775
"GCA_949796525.1_6923_genomic","AT5G43680","OX461209.1",20946783,20948629,"Single-copy",20945783,20949629,3847,"pm1kb",0,NA,0,0,4980
"GCA_949796525.1_6923_genomic","AT1G67320","OX461205.1",26499865,26503688,"Single-copy",26498865,26504688,5824,"pm1kb",0,NA,0,0,2734
"GCA_949796525.1_6923_genomic","AT2G44950","OX461206.1",20824605,20831082,"Single-copy",20823605,20832082,8478,"pm1kb",1,"DNA/Helitron",41,0.00483604623732012,0
"GCA_949796525.1_6923_genomic","AT5G24520","OX461209.1",8473745,8476275,"Single-copy",8472745,8477275,4531,"pm1kb",0,NA,0,0,199
"GCA_949796525.1_6923_genomic","AT5G56890","OX461209.1",26444105,26449694,"Single-copy",26443105,26450694,7590,"pm1kb",0,NA,0,0,31603
"GCA_949796525.1_6923_genomic","AT1G24460","OX461205.1",8596497,8603272,"Single-copy",8595497,8604272,8776,"pm1kb",0,NA,0,0,8003
"GCA_949796525.1_6923_genomic","AT2G28800","OX461206.1",14650070,14653317,"Single-copy",14649070,14654317,5248,"pm1kb",0,NA,0,0,5164
"GCA_949796525.1_6923_genomic","AT5G13940","OX461209.1",4571345,4576835,"Single-copy",4570345,4577835,7491,"pm1kb",1,"LTR/Ty3",520,0.0694166332932853,0
"GCA_949796525.1_6923_genomic","AT1G19220","OX461205.1",6600912,6606354,"Single-copy",6599912,6607354,7443,"pm1kb",0,NA,0,0,38717
"GCA_949796525.1_6923_genomic","AT5G01220","OX461209.1",85286,88862,"Single-copy",84286,89862,5577,"pm1kb",0,NA,0,0,22204
"GCA_949796525.1_6923_genomic","AT1G02460","OX461205.1",506674,509463,"Single-copy",505674,510463,4790,"pm1kb",0,NA,0,0,2098
"GCA_949796525.1_6923_genomic","AT1G04110","OX461205.1",1071104,1073616,"Single-copy",1070104,1074616,4513,"pm1kb",0,NA,0,0,82661
"GCA_949796525.1_6923_genomic","AT4G01880","OX461208.1",882004,884275,"Single-copy",881004,885275,4272,"pm1kb",0,NA,0,0,4763
"GCA_949796525.1_6923_genomic","AT2G24430","OX461206.1",12710863,12713981,"Single-copy",12709863,12714981,5119,"pm1kb",1,"LINE/L1",287,0.0560656378198867,0
"GCA_949796525.1_6923_genomic","AT5G47870","OX461209.1",22819886,22821395,"Single-copy",22818886,22822395,3510,"pm1kb",0,NA,0,0,17228
"GCA_949796525.1_6923_genomic","AT2G28700","OX461206.1",14610881,14612505,"Family",14600881,14622505,21625,"pm10kb",0,NA,0,0,2885
"GCA_949796525.1_6923_genomic","AT5G27810","OX461209.1",9922984,9923771,"Family",9912984,9933771,20788,"pm10kb",12,"DNA/Helitron, LINE/L1, LINE/unknown, LTR/Ty3",5045,0.242688089282278,0
"GCA_949796525.1_6923_genomic","AT5G48670","OX461209.1",23184844,23186039,"Family",23174844,23196039,21196,"pm10kb",3,"DNA/Helitron, LINE/unknown",2208,0.10417059822608,0
"GCA_949796525.1_6923_genomic","AT1G55030","OX461205.1",21781572,21783308,"Family",21771572,21793308,21737,"pm10kb",3,"DNA/Helitron, LINE/unknown, LTR/Ty3",519,0.0238763398813084,0
"GCA_949796525.1_6923_genomic","AT2G04230","OX461206.1",1572479,1574760,"Family",1562479,1584760,22282,"pm10kb",4,"DNA/Helitron, LINE/L1",1432,0.0642671214433175,0
"GCA_949796525.1_6923_genomic","AT2G26860","OX461206.1",13744402,13746393,"Family",13734402,13756393,21992,"pm10kb",1,"SINE/tRNA",182,0.00827573663150236,0
"GCA_949796525.1_6923_genomic","AT3G26920","OX461207.1",9904822,9907035,"Family",9894822,9917035,22214,"pm10kb",1,"DNA/Helitron",63,0.00283604933825515,0
"GCA_949796525.1_6923_genomic","AT3G26922","OX461207.1",9907112,9909112,"Family",9897112,9919112,22001,"pm10kb",1,"DNA/Helitron",63,0.00286350620426344,0
"GCA_949796525.1_6923_genomic","AT3G26930","OX461207.1",9909945,9911783,"Family",9899945,9921783,21839,"pm10kb",1,"DNA/Helitron",63,0.00288474747012226,0
"GCA_949796525.1_6923_genomic","AT3G49020","OX461207.1",23632408,23634001,"Family",23622408,23644001,21594,"pm10kb",6,"DNA/Helitron, LTR/Copia",974,0.0451051217930907,0
"GCA_949796525.1_6923_genomic","AT3G49030","OX461207.1",23628829,23630584,"Family",23618829,23640584,21756,"pm10kb",6,"DNA/Helitron, LTR/Copia",974,0.0447692590549733,0
"GCA_949796525.1_6923_genomic","AT3G49040","OX461207.1",23624935,23626292,"Family",23614935,23636292,21358,"pm10kb",6,"DNA/Helitron, LTR/Copia",974,0.0456035209289259,0
"GCA_949796525.1_6923_genomic","AT3G50710","OX461207.1",24218182,24219964,"Family",24208182,24229964,21783,"pm10kb",2,"LTR/Copia, SINE/tRNA",184,0.00844695404673369,0
"GCA_949796525.1_6923_genomic","AT3G51530","OX461207.1",24485526,24487472,"Family",24475526,24497472,21947,"pm10kb",0,NA,0,0,10559
"GCA_949796525.1_6923_genomic","AT3G52680","OX461207.1",24908361,24910390,"Family",24898361,24920390,22030,"pm10kb",2,"DNA/Helitron, LTR/Copia",1655,0.075124829777576,0
"GCA_949796525.1_6923_genomic","AT3G55670","OX461207.1",26031178,26032667,"Family",26021178,26042667,21490,"pm10kb",1,"DNA/Helitron",818,0.0380642159143788,0
"GCA_949796525.1_6923_genomic","AT3G52690","OX461207.1",24911356,24912610,"Family",24901356,24922610,21255,"pm10kb",2,"DNA/Helitron, LTR/Copia",1655,0.0778640319924724,0
"GCA_949796525.1_6923_genomic","AT3G54910","OX461207.1",25719450,25722119,"Family",25709450,25732119,22670,"pm10kb",1,"LINE/unknown",54,0.00238200264666961,0
"GCA_949796525.1_6923_genomic","AT3G55670","OX461207.1",24909451,24910223,"Family",24899451,24920223,20773,"pm10kb",2,"DNA/Helitron, LTR/Copia",1655,0.0796707264237231,0
"GCA_949796525.1_6923_genomic","AT3G55900","OX461207.1",26113531,26114018,"Family",26103531,26124018,20488,"pm10kb",1,"LTR/unknown",90,0.00439281530652089,0
